Column1.1.1,Column1.1.2,Column1.1.3,Column1.1.4,Column1.1.5,Column1.1.6,Column1.1.7,Column1.1.8,Column1.1.9,Column1.1.10,Column1.1.11,Column1.1.12,Column1.1.13,Column1.1.14,Column1.1.15,Column1.1.16,Column1.1.17,Column1.1.18,Column1.1.19,Column1.1.20,Column1.1.21,Column1.1.22,Column1.1.23,Column1.1.24,Column1.1.25,Column1.1.26,Column1.1.27,Column1.1.28,Column1.1.29
6,4820000,264,2730000,3060000,8190000,48130000,4260000,27320000,29020000,32930000,81970000,9630690,387020,145470000,1829990000,1828050000,10580000,1800320000,1849160000,1770000000,1760000000,54705,372,0,0,0,1,
6,1710000,185,790000,1140000,2360000,35330000,3060000,19370000,23950000,23180000,58120000,9807400,197790,178380000,924890000,923840000,8360000,906950000,939560000,920000000,910000000,108240,979,0,0,0,1,
6,7760000,398,4680000,4660000,14050000,55690000,4850000,31680000,37610000,38490000,95050000,9514540,519170,136140000,1950800000,1951100000,9680000,1929380000,1977730000,1910000000,1900000000,51254,391,0,0,0,1,
6,2770000,149,1560000,1840000,4670000,44750000,3920000,24210000,29920000,31730000,72620000,9918970,81850,214250000,1859670000,1860280000,7190000,1845330000,1877890000,1830000000,1820000000,53761,241,0,0,0,1,
6,4040000,209,2320000,2610000,6970000,48890000,4280000,27780000,30640000,33300000,83330000,9917200,83740,212760000,1926830000,1929140000,17260000,1901780000,1977200000,1890000000,1880000000,51836,495,0,0,0,1,
6,2450000,126,1410000,1580000,4230000,31820000,2790000,17350000,21430000,22810000,52060000,9961740,38440,249450000,1942890000,1943650000,10120000,1921060000,1961270000,1910000000,1900000000,51449,287,0,0,0,1,
6,382,27027,177,238,532,5219,468,2589,289,4646,7768,97451,26475,16685,141319,141279,1565,137269,145152,671,670,707797,80732,0,0,0,46,1
6,365,25549,173,209,518,5182,479,2453,2878,477,736,988237,11936,19718,142969,142852,1331,139536,145655,312,311,7000235,68338,0,0,0,46,1
6,506,32704,278,294,834,8493,798,4256,5151,725,12769,975265,25817,16859,154841,154723,1485,150852,158132,283,282,6463046,67081,0,0,0,46,1
6,3684,267561,1602,2369,4807,16237,1529,4884,10633,27551,14651,899772,127611,11335,136037,13769,1028,118824,156212,51,50,7262241,618268,0,0,0,46,1
6,5082,411547,2151,2335,6452,19518,1625,7814,11239,1709592,23441,794614,337724,8026,126225,122551,13313,9527,143206,46,44,8097364,1013547,2093,1,17457,46,1
6,2225,17168,1347,1363,4041,14858,1245,7078,8803,19609,21235,869015,190524,10832,12786,129437,4261,125302,143212,30,29,7715934,301319,31429,0,0,46,1
6,1811,142535,807,1204,2421,12539,1375,3947,7703,12397,11842,871261,182721,10511,127561,126803,4649,117654,138311,53,51,7869634,346871,24528,0,0,46,1
6,2424,187681,1162,125,3487,11539,103,4911,6945,10694,14732,882509,181362,11753,129033,128522,3654,12071,133525,33,32,7742275,301954,21875,0,0,46,1
6,2691,207209,1392,1214,4175,12765,1543,3283,5583,17763,9849,890151,150578,10783,133461,130278,9896,108477,140301,55,53,7699044,654728,17857,1,24814,46,1
6,3861,306011,211,2134,633,16619,1382,5271,9245,16102,15814,816417,286033,7857,128888,125202,10128,105909,139281,68,66,7926364,764768,1887,1,3205,46,1
6,4138,319493,2008,2259,6025,14036,1225,5766,9776,14019,17297,80376,330076,8559,128775,129832,10832,106347,155186,55,53,7721659,79037,25926,0,0,46,1
6,4019,302776,2167,2423,6502,12824,1148,5696,8468,11562,17088,80623,305299,8176,13652,131907,10406,108466,145712,87,85,7532889,660472,24096,1,47,46,1
6,1195,89893,598,619,1795,179,164,4674,8994,25529,14023,921392,87842,11397,132897,132547,1549,129879,135676,24,23,7521432,103005,0,0,0,46,1
6,2945,206307,1285,1469,3856,13835,1369,5338,9186,14962,16013,849087,215229,9206,144499,142953,11902,106097,163744,164,159,7006148,677177,53462,4,49264,46,1
6,147,11182,651,753,1954,1212,1111,4673,708,11967,1402,925846,108413,12633,13122,131388,7391,114716,146396,151,148,7604523,462975,1739,0,0,46,1
6,3949,26791,2076,244,6229,18137,1584,6729,11628,26528,20188,821927,285327,8707,135919,146251,57476,108434,393593,171,166,6783604,1853378,33136,4,21455,46,1
6,4077,295293,2078,2278,6235,1845,1663,6801,10764,21815,20402,789014,333031,7079,136505,13809,12466,119115,167127,153,141,7243047,732712,35912,4,33264,46,1
6,4338,323565,2058,209,6175,21783,1813,7416,1657,44764,22248,757656,438882,6001,135831,134295,6103,1234,15447,51,49,7458811,463527,21739,0,0,46,1
6,2023,161811,904,1157,2713,14244,1291,7274,932,14367,21822,926724,100235,12747,122074,124411,7467,113198,139772,66,64,7998393,490404,0,1,3226,46,1
6,3435,274294,1562,2107,4687,15877,1575,7851,9857,13014,23554,82188,263215,8674,128812,125715,6916,108739,136373,62,59,7985571,578031,20635,2,5802,46,1
6,32,242282,1782,1694,5345,13803,131,52,882,21069,15601,838234,227762,8478,136114,132511,7973,111538,143401,69,67,7570447,507882,8929,1,353,46,1
6,2555,189761,1094,1313,3282,14974,1431,6166,8154,14996,18497,873898,169017,10098,139636,134878,9406,108978,146529,63,60,7427622,593664,24242,2,12705,46,1
6,2239,165077,1243,1092,373,14424,1366,5117,7451,14257,1535,893548,139683,11267,138884,134793,738,117952,143807,62,59,7373245,437813,34783,2,25231,46,1
6,2489,182144,119,1146,3569,1329,125,5001,7387,18145,15004,883667,160751,11247,136468,136328,8497,118564,149363,65,63,7317328,543315,11538,1,8164,46,1
6,4197,268206,2262,2472,6786,1599,1439,8767,11074,25052,263,761019,401995,7006,143216,161122,84877,111345,481939,99,93,6390931,1950667,13433,2,7231,46,1
6,3426,258857,1765,198,5295,12803,1165,6324,8015,1457,18971,856575,228613,10651,13309,133501,9374,106351,159594,66,65,75559,582159,19672,0,0,46,1
7,6990000,332,4070000,4070000,12200000,77750000,6760000,44810000,43920000,53210000,134420000,9758010,249230,165840000,2103470000,2106060000,18280000,2070700000,2147530000,2060000000,2050000000,47484,481,0,0,0,1,
7,6500000,287,3480000,3980000,10440000,57110000,5270000,26720000,31270000,55890000,80160000,9735320,283320,170140000,2250340000,2266080000,71050000,2172920000,2417250000,2220000000,2210000000,44129,1408,0,0,0,1,
7,3630000,157,1990000,2360000,5970000,43000000,3750000,24010000,27080000,31210000,72020000,9881790,119880,195420000,2308340000,2310150000,23040000,2257070000,2350340000,2260000000,2250000000,43288,452,0,0,0,1,
7,2690000,116,1430000,1480000,4300000,31050000,2680000,16720000,17860000,27040000,50170000,9957080,43140,242440000,2325390000,2323760000,21450000,2285160000,2364550000,2280000000,2270000000,43033,411,0,0,0,1,
7,6120000,287,3620000,4050000,10860000,63930000,5450000,37140000,41800000,43700000,111410000,9890930,110710,206670000,2367440000,2123210000,488030000,1080600000,2465820000,2070000000,2050000000,46919,13188,0,0,0,1,
7,6630000,302,3730000,4260000,11190000,46310000,3940000,27340000,28580000,33230000,82030000,9883150,118730,203000000,2426940000,2177590000,498410000,1076370000,2596300000,2120000000,2100000000,45567,12716,0,0,0,1,
7,63,41977,192,251,576,5659,547,2546,3454,5046,7637,981484,19481,18186,146808,149804,10282,139211,184867,88,87,66632,477879,0,0,0,40,1
7,605,4183,301,381,902,5623,563,273,3856,5361,8189,980694,20158,19011,142938,144513,5374,13917,158017,62,61,6917567,256451,0,0,0,40,1
7,988,7528,536,465,1609,6668,642,3588,3829,4929,10765,979404,21914,1881,130392,131414,8128,114413,15695,119,118,7620709,487363,0,0,0,40,1
7,1498,122167,827,763,2481,9698,821,3668,6055,9741,11005,960396,44185,15789,125315,123007,8942,104251,135794,41,40,8157303,657809,0,0,0,40,1
7,2214,175421,777,928,2332,14302,1365,5244,8088,15148,15733,920191,105903,12542,126228,126598,9772,112365,143655,31,30,7922243,712255,25714,0,0,40,1
7,482,402243,2545,2393,7636,11672,1057,6999,7069,14809,20996,851775,21483,9852,119682,119669,10222,106394,140207,40,38,8345208,855333,29787,1,4814,40,1
7,3833,330712,2281,1617,6843,14377,1273,5862,9702,15999,17585,889604,15375,11501,117349,116294,5002,107713,12525,40,38,8627199,489849,26087,0,0,40,1
7,2653,228527,1468,1742,4403,8223,751,4333,4379,5918,13,918063,104862,12386,11899,116111,551,103855,122943,32,31,8612985,509144,20588,0,0,40,1
7,3459,293674,1786,1624,5359,13155,1148,686,7528,13611,20579,87232,198133,10612,118346,117803,8203,10259,133387,63,60,8488942,708736,15385,2,22371,40,1
7,3199,275716,1598,2005,4794,13091,121,6685,6834,7654,20055,883115,180181,11338,118661,116542,7282,104291,13024,56,54,8617505,69498,14545,1,13541,40,1
7,5049,416076,2576,3029,7728,17808,149,7728,11554,21156,23183,832741,262135,8879,127047,122856,9548,94508,133332,45,43,8240153,872457,50704,1,13506,40,1
7,2277,197899,1141,1488,3422,15584,1439,7205,11423,15165,21615,877994,156827,9661,114878,115773,7809,106244,136431,37,36,869311,5906,47541,0,0,40,1
7,3741,321611,2054,174,6163,13908,128,5121,7622,21438,15363,840401,234947,8713,114853,116387,103,98621,136292,37,35,8596365,798799,30952,0,0,40,1
7,3331,230644,1736,2063,5209,16507,1456,6593,9974,20341,1978,847199,239417,9685,1376,142543,33315,121187,448257,139,135,6923428,1162325,39877,3,41686,40,1
7,177,137906,945,1086,2836,9564,927,4083,5488,9567,12249,933522,92459,14581,129815,128076,8105,98295,140597,154,152,7791392,546945,9231,1,7622,40,1
7,2434,191882,1177,982,353,11312,112,5396,705,11452,16189,891246,175865,12463,12877,12586,9404,10411,157677,99,96,7883228,691814,40146,1,17028,40,1
7,3647,28407,1928,1743,5785,16931,1565,625,1024,23874,18749,839841,250904,94,126605,128007,1121,102112,157187,96,90,7789144,757225,62439,4,47929,40,1
7,2818,185406,1071,185,3213,12106,1224,4159,7547,21394,12478,823573,25074,7573,127678,150213,91954,118548,494558,25,23,6578911,2497193,54762,1,12255,40,1
7,1476,117349,716,603,2149,14002,1404,4923,5502,13734,14769,932983,79635,1326,122024,125009,8099,114793,14654,57,56,7949434,574561,47778,0,0,40,1
7,25,20202,957,1136,2871,14873,1303,5783,6406,7362,17349,910906,117161,12052,119571,123709,10492,114332,15829,43,41,808204,747225,46341,1,25929,40,1
7,192,156627,98,815,2939,13963,1237,7334,9074,15709,22003,9209,111367,12935,119668,122356,8398,112784,143384,54,53,8158658,618138,22222,0,0,40,1
7,625,298145,2904,3195,8712,13047,1379,3379,5043,13446,10138,842245,203874,8551,133084,22448,146202,114606,488993,66,60,4770153,2822667,46667,1,2989,40,1
7,3834,310084,1249,1435,3747,17207,1486,7802,8378,130106,23405,763458,408738,7444,12196,124471,11122,107592,151097,27,24,808874,838212,47619,0,0,40,1
7,122,96786,591,593,1772,11535,1042,2848,5021,14147,8545,970892,30497,169,125892,125992,4678,119585,136323,31,30,7936325,300392,0,0,0,40,1
7,2872,22414,1492,177,4477,112,1179,4277,4684,8836,12831,897963,1431,12488,1279,128953,6882,114911,143638,52,50,7804411,547934,10638,1,15516,40,1
7,2735,239946,1486,1168,4458,10864,1058,6149,6408,9428,18448,930104,90969,12942,110696,113237,7548,104109,130326,35,34,8774426,688799,3226,0,0,40,1
8,1980000,131,920000,1090000,2760000,13510000,1170000,5980000,7950000,12480000,17940000,9973980,26140,278920000,1507820000,1513720000,31740000,1464710000,1588830000,1480000000,1470000000,66065,1378,0,0,0,1,
8,4470000,310,1560000,1640000,4690000,24120000,2430000,8520000,12700000,22840000,25570000,9826810,201040,221140000,1449220000,1442730000,48390000,1301040000,1507970000,1350000000,1340000000,69338,2438,41240000,0,0,1,
8,1870000,124,890000,1100000,2670000,11110000,970000,4630000,6480000,11240000,13890000,9977220,22870,281600000,1500730000,1499580000,13310000,1470700000,1525220000,1470000000,1460000000,66685,599,0,0,0,1,
8,5990000,760,2120000,3780000,6360000,58080000,4870000,29800000,40220000,60770000,89410000,9513090,572320,163060000,786660000,789380000,20290000,753530000,839450000,770000000,760000000,126693,3258,0,0,0,1,
8,3220000,210,1760000,1900000,5280000,45850000,4180000,25150000,28470000,31250000,75450000,9889920,111740,203740000,1525350000,1528510000,18560000,1498370000,1564510000,1500000000,1490000000,65418,810,0,0,0,1,
8,2060000,134,1110000,1190000,3330000,24670000,2170000,14000000,15140000,17910000,41990000,9967010,33170,266230000,1545740000,1544690000,12710000,1519470000,1567440000,1520000000,1510000000,64736,543,0,0,0,1,
8,594,4257,325,303,976,53,516,2833,31,4236,8499,961254,43428,15321,140395,139585,6718,123556,154411,219,218,7164223,34395,0,0,0,20,1
8,265,17537,123,135,368,4201,395,2204,2702,3507,6612,985424,15603,20256,152945,150513,14524,75764,164206,252,250,6627761,818173,0,0,0,20,1
8,447,26397,228,244,683,1186,1059,5257,7051,10827,15771,963368,40185,15989,171768,169211,14791,82741,182113,320,319,5907437,681285,526,0,0,20,1
8,2916,201384,1087,1093,3261,12629,1235,4665,7582,10571,13996,901408,122677,11126,147062,143706,24824,67957,167523,46,45,690539,143779,26667,0,0,20,1
8,2572,169355,909,973,2726,10751,991,4169,6315,5153,12506,883101,146648,9793,146506,151747,18303,12986,187744,34,32,6584939,800379,60656,1,3573,20,1
8,4221,244556,2224,265,6672,21812,2076,1168,17823,14104,3504,801107,30843,7084,162689,180024,82848,131842,452041,46,43,5793241,1671331,52632,1,51917,20,1
8,4479,298905,2362,2635,7086,10802,1252,4548,5785,9205,13644,854927,201581,10352,151048,151048,6689,136005,167422,44,43,6673494,568213,38298,0,0,20,1
8,2316,153511,918,1019,2754,13213,1213,6335,9056,10764,19004,865138,173424,8808,153009,150833,1108,130461,1628,33,32,6627973,517865,55357,0,0,20,1
8,2997,20346,1383,118,415,14332,1308,771,8275,10647,23129,846594,215216,8852,148315,148637,10913,130072,168042,79,77,6788255,600201,35,1,10619,20,1
8,1585,106607,729,838,2186,16985,1425,8278,11823,19372,24833,895639,132632,10486,14511,148542,10227,133824,169633,72,71,6724687,474404,11111,0,0,20,1
8,2841,185604,122,145,3659,1377,1341,743,9752,12424,2229,861802,177515,8981,150266,152621,15363,131806,176709,55,53,6532492,706273,45714,1,9017,20,1
8,3557,228561,1632,1525,4897,17942,1884,7931,13725,21617,23793,803476,339018,7308,154161,155984,14629,135832,176733,60,58,6425262,630862,35088,0,0,20,1
8,1402,104629,666,843,1999,12833,1216,5673,681,10644,17018,89489,126831,9921,141697,135826,26842,78368,161701,29,28,7464466,1932845,24138,0,0,20,1
8,3099,19987,1623,1454,4869,14282,1296,5798,7555,10624,17395,844608,221686,8892,153684,15362,18495,74964,181701,148,142,6448604,733376,42941,4,41932,20,1
8,939,62769,358,481,1073,10608,1031,4231,6073,10836,12692,945127,6569,13827,148527,149765,9243,130713,166559,181,180,6686697,412863,0,0,0,20,1
8,2491,166499,1223,1139,3668,12253,1146,4795,6917,15129,14385,876466,171511,10271,147377,149875,8405,135897,163114,147,143,6682761,445496,35256,2,21959,20,1
8,3227,21113,1482,1298,4446,15897,1374,658,9178,7562,19741,835889,240831,9281,152726,152308,9368,129795,167568,90,85,6541832,505795,52344,3,52169,20,1
8,3297,222106,155,1833,4651,14519,1292,7605,9001,10744,22815,826787,243565,8193,144443,147124,8154,138985,172685,34,33,6736133,475745,56863,0,0,20,1
8,16,11474,858,861,2573,6783,873,2854,4053,6106,8561,950125,61633,16231,139103,139245,2933,136273,156393,72,71,7172025,258082,0,0,0,20,1
8,1627,116041,814,714,2443,7995,941,3397,3895,6712,1019,938216,7732,14731,13958,140253,4485,134932,163391,64,62,7131391,270088,13725,1,9441,20,1
8,1322,96746,68,62,204,10144,92,4983,5002,9542,1495,947063,60106,14063,135827,136596,3692,132421,145704,68,67,7319686,23249,9259,0,0,20,1
8,2312,165449,1034,948,3103,12389,1175,5041,7285,14282,15122,924461,95221,1309,138667,139024,3641,13261,15901,68,66,7154669,37508,37662,1,762,20,1
8,2217,160453,976,1123,2927,11703,1083,5006,5327,973,15017,907731,125082,12377,138151,137764,2917,129949,146161,59,57,7237481,355769,30508,1,18257,20,1
8,1273,92863,617,442,1851,6929,734,2716,3097,6246,8147,961435,44865,16661,136153,136606,1817,133819,13969,51,50,7296681,238782,34545,0,0,20,1
8,2579,186251,1265,989,3796,11274,1172,4821,6045,10643,14464,920088,101431,13288,137273,138281,369,13303,150683,69,68,7221305,377972,9259,0,0,20,1
8,1449,110485,525,652,1575,10079,1094,3286,5424,8682,9858,945988,62835,1414,132549,130607,10014,112012,148031,42,41,7625189,693294,45614,0,0,20,1
9,3730000,301,2090000,2160000,6260000,110510000,9740000,66130000,60930000,73570000,198400000,9789310,216790,175370000,1248400000,1241100000,15480000,1209830000,1267600000,1220000000,1210000000,80577,1026,0,0,0,1,
9,6210000,497,3560000,3540000,10670000,57980000,5060000,33910000,33240000,46300000,101720000,9707650,303210,156720000,1248710000,1249130000,7350000,1230060000,1266140000,1230000000,1220000000,80053,573,0,0,0,1,
9,3790000,305,1790000,2400000,5370000,50940000,4420000,26820000,32740000,44430000,80460000,9833910,169860,187630000,1238840000,1239580000,15970000,1202600000,1273570000,1220000000,1210000000,80677,1065,0,0,0,1,
9,4480000,361,2160000,2890000,6470000,33860000,2950000,18170000,21400000,33370000,54500000,9905050,96350,215870000,1240360000,1239040000,21390000,1195140000,1281620000,1220000000,1210000000,80693,1425,0,0,0,1,
9,3840000,302,2060000,2560000,6190000,37900000,3310000,22530000,20700000,26060000,67590000,9884460,117270,199790000,1267310000,1270630000,19810000,1233650000,1310470000,1240000000,1230000000,78706,1254,0,0,0,1,
9,6440000,507,3590000,4030000,10780000,46460000,4360000,23310000,27480000,44400000,69920000,9740930,271700,169610000,1270100000,1270870000,16140000,1243130000,1299650000,1260000000,1250000000,78652,1067,0,0,0,1,
9,449,34827,165,198,495,3616,32,1401,2298,4359,4202,982605,19794,20476,128534,128787,4106,120885,142468,197,196,7757719,271826,0,0,0,11,1
9,258,18368,92,139,276,2603,248,915,1323,2886,2746,995408,474,2622,141389,140535,3172,130799,146203,245,244,7115993,163367,0,0,0,11,1
9,296,20331,98,133,293,3022,288,1164,1529,2996,3491,993781,7043,25862,146639,14549,3309,137541,155351,146,145,6867116,183806,0,0,0,11,1
9,2425,215316,1178,1214,3534,11826,1113,4656,629,106,13968,934544,75856,12899,114162,113562,3121,108195,124664,37,36,8879706,463037,3226,0,0,11,1
9,69,62862,257,357,772,6354,618,2721,3993,4571,8164,95951,43973,15063,109985,10984,2238,105873,118081,42,41,9110749,198333,0,0,0,11,1
9,526,495,254,307,761,9138,932,4896,4887,7158,14687,925489,9873,14157,107018,106143,2287,100805,108847,44,43,9415119,206351,0,0,0,11,1
9,798,76578,323,324,968,7713,843,3066,4056,5135,9198,907017,13196,13185,102885,10412,5736,100291,129923,49,47,959344,472539,8163,1,3235,11,1
9,1523,152494,449,717,1346,8878,901,3001,4402,7841,9003,886445,148401,10001,97693,9919,6478,94389,124791,30,29,10013719,726164,9375,0,0,11,1
9,1502,153896,627,641,1881,11398,1261,4374,5636,12925,13122,866864,181471,9687,95976,97198,5653,90913,124893,52,50,10248089,707094,23288,1,19435,11,1
9,1302,131345,651,848,1954,14682,1372,7204,8242,1112,21613,843534,217198,8745,98805,98984,1973,91574,105032,51,50,10088121,225299,0,0,0,11,1
9,2294,223757,852,807,2556,14003,1201,6703,9346,7751,2011,816728,268917,7524,101139,102555,6356,96128,130079,32,30,9753601,560283,36735,1,30558,11,1
9,3349,276574,1713,2133,5139,13324,1301,524,8855,21363,15719,82189,24736,7998,110544,12007,14768,104048,143037,54,51,8257382,1069611,53933,2,14376,11,1
9,187,192691,658,1105,1975,14517,1395,5992,7872,14176,17976,824743,242587,7742,9713,96919,5207,89018,107894,19,18,10304439,588443,0,0,0,11,1
9,3474,280212,1289,1453,3866,14389,1325,5517,8036,10873,1655,784371,34774,7037,121416,123158,16956,93471,172109,97,90,8064894,1179703,44231,6,40886,11,1
9,188,160998,775,1023,2324,13784,1337,511,8252,1623,15331,875066,171388,9838,117675,117009,12967,88791,159984,127,125,8565827,959191,2703,1,2424,11,1
9,2594,220832,1237,1553,3712,14271,133,472,9498,22714,14159,807313,283551,753,117571,118002,9035,99171,163116,99,96,8512485,687214,22321,2,2166,11,1
